Country,Continent,Year,GDP per capita,Mortality,GDP
Democratic Republic of Congo,Invalid,1996,523.868103,17.28,24914391040
Democratic Republic of Congo,Invalid,1997,489.6422119,17.02,23716347904
Democratic Republic of Congo,Invalid,1998,472.9240112,16.71,23460466688
Democratic Republic of Congo,Invalid,1999,452.0043945,16.35,23134195712
Democratic Republic of Congo,Invalid,2000,414.0469055,15.95,21854111744
Democratic Republic of Congo,Invalid,2001,403.6018982,15.52,21977292800
Democratic Republic of Congo,Invalid,2002,413.8251953,15.07,23244763136
Democratic Republic of Congo,Invalid,2003,436.0285034,14.61,25228486656
Democratic Republic of Congo,Invalid,2004,463.9970093,14.13,27653537792
Democratic Republic of Congo,Invalid,2005,490.6904907,13.67,30164654080
Democratic Republic of Congo,Invalid,2006,515.2584229,13.2,32708308992
Democratic Republic of Congo,Invalid,2007,546.0368042,12.75,35814301696
Democratic Republic of Congo,Invalid,2008,578.8486938,12.31,39245770752
Democratic Republic of Congo,Invalid,2009,595.0161133,11.89,41718894592
Democratic Republic of Congo,Invalid,2010,637.1298218,11.48,46223523840
Democratic Republic of Congo,Invalid,2011,681,11.09,51169099776
Democratic Republic of Congo,Invalid,2012,710,10.73,55232446464
Democratic Republic of Congo,Invalid,2013,751,10.38,60481138688
Democratic Republic of Congo,Invalid,2014,802,10.04,66862399488
Democratic Republic of Congo,Invalid,2015,836,9.72,72089763840
Democratic Republic of Congo,Invalid,2016,836,9.39,74568654848
Democratic Republic of Congo,Invalid,2017,838.7814941,9.08,77347831808
Democratic Republic of Congo,Invalid,2018,859.3817139,8.76,81846378496
Denmark,EU,1960,14046,2.5,64344727552
Denmark,EU,1961,14843,2.45,68423512064
Denmark,EU,1962,15537,2.38,72198873088
Denmark,EU,1963,15513,2.3,72656363520
Denmark,EU,1964,16832,2.21,79449915392
Denmark,EU,1965,17459,2.11,83071664128
Denmark,EU,1966,17789,2,85342724096
Denmark,EU,1967,18230,1.9,88211324928
Denmark,EU,1968,18868,1.81,91836219392
Denmark,EU,1969,19974,1.74,97686585344
Denmark,EU,1970,20221,1.66,99664396288
Denmark,EU,1971,20617,1.58,1.02E+11
Denmark,EU,1972,21579,1.49,1.08E+11
Denmark,EU,1973,22228,1.39,1.12E+11
Denmark,EU,1974,21919,1.31,1.11E+11
Denmark,EU,1975,21712,1.23,1.1E+11
Denmark,EU,1976,23059,1.16,1.17E+11
Denmark,EU,1977,23360,1.11,1.19E+11
Denmark,EU,1978,23632,1.06,1.21E+11
Denmark,EU,1979,24409,1.03,1.25E+11
Denmark,EU,1980,24272,1,1.24E+11
Denmark,EU,1981,24063,0.97,1.23E+11
Denmark,EU,1982,24807,0.96,1.27E+11
Denmark,EU,1983,25450,0.95,1.3E+11
Denmark,EU,1984,26581,0.96,1.36E+11
Denmark,EU,1985,27710,0.96,1.42E+11
Denmark,EU,1986,28681,0.97,1.47E+11
Denmark,EU,1987,28728,0.97,1.47E+11
Denmark,EU,1988,29049,0.96,1.49E+11
Denmark,EU,1989,29108,0.94,1.49E+11
Denmark,EU,1990,29412,0.9,1.51E+11
Denmark,EU,1991,29915.44727,0.84,1.54E+11
Denmark,EU,1992,30573.57422,0.79,1.58E+11
Denmark,EU,1993,30649.53711,0.73,1.59E+11
Denmark,EU,1994,32359.29688,0.69,1.68E+11
Denmark,EU,1995,33356.14063,0.65,1.75E+11
Denmark,EU,1996,34325.44141,0.62,1.81E+11
Denmark,EU,1997,35499.0625,0.6,1.88E+11
Denmark,EU,1998,36361.23047,0.59,1.93E+11
Denmark,EU,1999,37523.42578,0.58,2E+11
Denmark,EU,2000,39021.17578,0.57,2.08E+11
Denmark,EU,2001,39425.86328,0.56,2.11E+11
Denmark,EU,2002,39709.37109,0.55,2.13E+11
Denmark,EU,2003,39983.14453,0.54,2.16E+11
Denmark,EU,2004,41178.5625,0.52,2.23E+11
Denmark,EU,2005,42264.62891,0.5,2.29E+11
Denmark,EU,2006,44025.48438,0.48,2.39E+11
Denmark,EU,2007,44481.46875,0.45,2.43E+11
Denmark,EU,2008,44246.39844,0.44,2.43E+11
Denmark,EU,2009,42090.17188,0.42,2.32E+11
Denmark,EU,2010,42932.39844,0.41,2.38E+11
Denmark,EU,2011,43575,0.41,2.43E+11
Denmark,EU,2012,43510,0.41,2.43E+11
Denmark,EU,2013,43733,0.41,2.46E+11
Denmark,EU,2014,44241,0.41,2.5E+11
Denmark,EU,2015,44635,0.41,2.54E+11
Denmark,EU,2016,44836,0.41,2.57E+11
Denmark,EU,2017,45455.55469,0.4,2.62E+11
Denmark,EU,2018,46312.34375,0.39,2.68E+11
Djibouti,AF,1976,4878,17.32,1156086016
Djibouti,AF,1977,4036,16.81,1017072000
Djibouti,AF,1978,3419,16.34,940225024
Djibouti,AF,1979,3308,15.88,989091968
Djibouti,AF,1980,3167,15.43,1035609024
Djibouti,AF,1981,3091,14.99,1066395008
Djibouti,AF,1982,3043,14.57,1083308032
Djibouti,AF,1983,2963,14.17,1096310016
Djibouti,AF,1984,2944,13.76,1104000000
Djibouti,AF,1985,2880,13.36,1100160000
Djibouti,AF,1986,2743,12.99,1088971008
Djibouti,AF,1987,2670,12.65,1092029952
Djibouti,AF,1988,2652,12.33,1105884032
Djibouti,AF,1989,2436,12.06,1076711936
Djibouti,AF,1990,2308,11.79,1151692032
Djibouti,AF,1991,2013.342651,11.58,1111365120
Djibouti,AF,1992,2141.634033,11.39,1171473792
Djibouti,AF,1993,2290.784668,11.23,1223278976
Djibouti,AF,1994,2175.361816,11.1,1189922944
Djibouti,AF,1995,2262.428711,10.98,1251123072
Djibouti,AF,1996,2081.995605,10.84,1182573440
Djibouti,AF,1997,2080.513428,10.68,1231663872
Djibouti,AF,1998,1974.565674,10.52,1226205312
Djibouti,AF,1999,1930.507813,10.33,1247108096
Djibouti,AF,2000,1880.998779,10.11,1258388224
Djibouti,AF,2001,1845.699097,9.88,1279069440
Djibouti,AF,2002,1824.455078,9.64,1306309888
Djibouti,AF,2003,1945.665527,9.38,1344454912
Djibouti,AF,2004,2097.123291,9.13,1377810048
Djibouti,AF,2005,2126.805176,8.87,1416452224
Djibouti,AF,2006,2342.219238,8.62,1590366848
Djibouti,AF,2007,2396.018066,8.37,1662836608
Djibouti,AF,2008,2463.444824,8.12,1746582400
Djibouti,AF,2009,2521.504639,7.88,1828090880
Djibouti,AF,2010,2543.873291,7.64,1885010176
Djibouti,AF,2011,2590,7.41,1960630016
Djibouti,AF,2012,2654,7.18,2054195968
Djibouti,AF,2013,2724,6.96,2157408000
Djibouti,AF,2014,2823,6.75,2286629888
Djibouti,AF,2015,2941,6.53,2435148032
Djibouti,AF,2016,3064,6.32,2595207936
Djibouti,AF,2017,3168.447754,6.13,2741553152
Djibouti,AF,2018,3295.681396,5.93,2913438464
Dominica,NA,1960,1245,13.8,74700000
Dominica,NA,1961,1176,12.56,70560000
Dominica,NA,1962,1333,11.44,81313000
Dominica,NA,1963,1372,10.41,85064000
Dominica,NA,1964,1419,9.48,89397000
Dominica,NA,1965,1203,8.63,76992000
Dominica,NA,1966,1323,7.87,85995000
Dominica,NA,1967,1325,7.17,87450000
Dominica,NA,1968,1288,6.54,87584000
Dominica,NA,1969,1388,5.97,95772000
Dominica,NA,1970,1492,5.45,104440000
Dominica,NA,1971,1578,4.99,112038000
Dominica,NA,1972,1674,4.56,120528000
Dominica,NA,1973,1793,4.19,130889000
Dominica,NA,1974,1894,3.85,138262000
Dominica,NA,1975,1940,3.54,143560000
Dominica,NA,1976,2066,3.27,152884000
Dominica,NA,1977,2117,3.03,156658000
Dominica,NA,1978,2365,2.81,175010000
Dominica,NA,1979,1932,2.62,142968000
Dominica,NA,1980,2219,2.46,164206000
Dominica,NA,1981,2499,2.31,184926000
Dominica,NA,1982,2592,2.18,191808000
Dominica,NA,1983,2644,2.07,195656000
Dominica,NA,1984,2802,1.98,207348000
Dominica,NA,1985,2872,1.9,209656000
Dominica,NA,1986,3107,1.83,223704000
Dominica,NA,1987,3370,1.77,242640000
Dominica,NA,1988,3687,1.72,261776992
Dominica,NA,1989,3714,1.68,263694000
Dominica,NA,1990,3939,1.65,275729984
Dominica,NA,1991,4083.996094,1.62,285879712
Dominica,NA,1992,4271.689941,1.6,299018304
Dominica,NA,1993,4339.816895,1.59,303787200
Dominica,NA,1994,4459.365234,1.59,316614944
Dominica,NA,1995,4606.733887,1.59,327078080
Dominica,NA,1996,4894.841797,1.6,347533760
Dominica,NA,1997,5170.808105,1.61,361956544
Dominica,NA,1998,5462.697266,1.64,382388800
Dominica,NA,1999,5584.023926,1.66,390881664
Dominica,NA,2000,5696.955078,1.7,404483808
Dominica,NA,2001,5799.816406,1.74,411786944
Dominica,NA,2002,5771.375,1.78,415538976
Dominica,NA,2003,6321.955566,1.84,455180800
Dominica,NA,2004,6602.700195,1.9,475394400
Dominica,NA,2005,6697.534668,1.97,482222496
Dominica,NA,2006,7133.78125,2.05,513632256
Dominica,NA,2007,7698.773438,2.13,554311680
Dominica,NA,2008,8454.0625,2.23,617146560
Dominica,NA,2009,8511.858398,2.33,621365632
Dominica,NA,2010,8768.477539,2.45,640098880
Dominica,NA,2011,8944,2.57,652912000
Dominica,NA,2012,8823,2.69,644078976
Dominica,NA,2013,9145,2.82,667585024
Dominica,NA,2014,9507,2.96,694011008
Dominica,NA,2015,9319,3.09,689606016
Dominica,NA,2016,9550,3.21,706700032
Dominica,NA,2017,8842.022461,3.32,653398976
Dominica,NA,2018,9021.173828,3.4,667810432
Dominican Republic,NA,1960,2075,14.77,6705337344
Dominican Republic,NA,1961,1964,14.64,6560854016
Dominican Republic,NA,1962,2222,14.48,7673530368
Dominican Republic,NA,1963,2291,14.27,8177076224
Dominican Republic,NA,1964,2365,14.04,8719757312
Dominican Republic,NA,1965,2007,13.77,7638403072
Dominican Republic,NA,1966,2206,13.5,8661626880
Dominican Republic,NA,1967,2211,13.22,8952662016
Dominican Republic,NA,1968,2150,12.94,8972655616
Dominican Republic,NA,1969,2316,12.65,9954476032
Dominican Republic,NA,1970,2488,12.35,11003814912
Dominican Republic,NA,1971,2678,12.01,12176796672
Dominican Republic,NA,1972,2928,11.66,13677650944
Dominican Republic,NA,1973,3196,11.27,15328489472
Dominican Republic,NA,1974,3295,10.88,16217202688
Dominican Republic,NA,1975,3365,10.48,16988198912
Dominican Republic,NA,1976,3504,10.1,18135248896
Dominican Republic,NA,1977,3586,9.72,19015841792
Dominican Republic,NA,1978,3583,9.36,19460376576
Dominican Republic,NA,1979,3649,9.02,20296722432
Dominican Republic,NA,1980,3781,8.69,21539809280
Dominican Republic,NA,1981,3846,8.38,22427979776
Dominican Republic,NA,1982,3826,8.08,22837393408
Dominican Republic,NA,1983,3905,7.79,23843930112
Dominican Republic,NA,1984,3830,7.51,23906859008
Dominican Republic,NA,1985,3653,7.24,23302486016
Dominican Republic,NA,1986,3682,6.98,23995594752
Dominican Republic,NA,1987,3877,6.73,25809188864
Dominican Republic,NA,1988,3821,6.48,25978978304
Dominican Republic,NA,1989,4219,6.24,29288298496
Dominican Republic,NA,1990,3939,6,27899936768
Dominican Republic,NA,1991,3969.568604,5.77,28624482304
Dominican Republic,NA,1992,4185.405762,5.53,30699632640
Dominican Republic,NA,1993,4490.016113,5.31,33455892480
Dominican Republic,NA,1994,4597.150879,5.09,34777866240
Dominican Republic,NA,1995,4851.628906,4.88,37276688384
Dominican Republic,NA,1996,5198.566406,4.68,40578793472
Dominican Republic,NA,1997,5616.890137,4.5,44531093504
Dominican Republic,NA,1998,6012.692383,4.34,48409989120
Dominican Republic,NA,1999,6419.78125,4.2,52484542464
Dominican Republic,NA,2000,6788.083984,4.07,56344829952
Dominican Republic,NA,2001,6917.030273,3.96,58288340992
Dominican Republic,NA,2002,7327.366211,3.87,62670835712
Dominican Republic,NA,2003,7324.697266,3.78,63562706944
Dominican Republic,NA,2004,7441.447754,3.71,65495216128
Dominican Republic,NA,2005,8156.431152,3.65,72784388096
Dominican Republic,NA,2006,9059.884766,3.6,81940078592
Dominican Republic,NA,2007,9866.458008,3.55,90411704320
Dominican Republic,NA,2008,10225.52832,3.5,94906286080
Dominican Republic,NA,2009,10365.6748,3.45,97411112960
Dominican Republic,NA,2010,11276.46094,3.41,1.07E+11
Dominican Republic,NA,2011,11679,3.37,1.12E+11
Dominican Republic,NA,2012,11848,3.33,1.15E+11
Dominican Republic,NA,2013,12251,3.27,1.21E+11
Dominican Republic,NA,2014,13017,3.21,1.3E+11
Dominican Republic,NA,2015,13762,3.13,1.39E+11
Dominican Republic,NA,2016,14489,3.05,1.47E+11
Dominican Republic,NA,2017,15018.93555,2.97,1.54E+11
Dominican Republic,NA,2018,15912.39941,2.88,1.65E+11
Ecuador,SA,1960,3649,17.57,16113823744
Ecuador,SA,1961,3633,17.04,16516333568
Ecuador,SA,1962,3716,16.54,17397223424
Ecuador,SA,1963,3698,16.07,17832787968
Ecuador,SA,1964,3843,15.63,19090890752
Ecuador,SA,1965,4090,15.23,20931717120
Ecuador,SA,1966,4074,14.87,21480730624
Ecuador,SA,1967,4163,14.56,22615181312
Ecuador,SA,1968,4264,14.26,23865288704
Ecuador,SA,1969,4366,13.99,25174071296
Ecuador,SA,1970,4535,13.7,26934480896
Ecuador,SA,1971,4658,13.37,28491929600
Ecuador,SA,1972,4801,12.99,30239823872
Ecuador,SA,1973,5244,12.54,34007408640
Ecuador,SA,1974,5392,12.03,35996917760
Ecuador,SA,1975,5514,11.5,37890543616
Ecuador,SA,1976,5877,10.98,41566183424
Ecuador,SA,1977,6073,10.51,44204552192
Ecuador,SA,1978,6314,10.05,47288274944
Ecuador,SA,1979,6472,9.61,49857552384
Ecuador,SA,1980,6582,9.16,52132724736
Ecuador,SA,1981,6664,8.71,54252142592
Ecuador,SA,1982,6558,8.25,54863245312
Ecuador,SA,1983,6252,7.79,53726523392
Ecuador,SA,1984,6336,7.34,55920451584
Ecuador,SA,1985,6433,6.93,58293686272
Ecuador,SA,1986,6452,6.56,60010586112
Ecuador,SA,1987,5893,6.22,56249614336
Ecuador,SA,1988,6357,5.92,62261231616
Ecuador,SA,1989,6207,5.63,62369320960
Ecuador,SA,1990,6221,5.36,64188502016
Ecuador,SA,1991,6513.336914,5.1,67933605888
Ecuador,SA,1992,6715.474121,4.83,70873808896
Ecuador,SA,1993,6770.178711,4.56,72804343808
Ecuador,SA,1994,6940.090332,4.29,76428115968
Ecuador,SA,1995,6985.155273,4.02,78692040704
Ecuador,SA,1996,6993.644043,3.76,80612106240
Ecuador,SA,1997,7181.101074,3.51,84682932224
Ecuador,SA,1998,7307.169434,3.28,88055963648
Ecuador,SA,1999,6884.79248,3.07,84464762880
Ecuador,SA,2000,6908.243164,2.89,85978873856
Ecuador,SA,2001,7131.193848,2.73,90060685312
Ecuador,SA,2002,7359.707031,2.59,94405017600
Ecuador,SA,2003,7468.503418,2.48,97644568576
Ecuador,SA,2004,7958.920898,2.37,1.06E+11
Ecuador,SA,2005,8256.777344,2.27,1.13E+11
Ecuador,SA,2006,8521.55957,2.18,1.19E+11
Ecuador,SA,2007,8633.583984,2.09,1.22E+11
Ecuador,SA,2008,9103.87207,2,1.31E+11
Ecuador,SA,2009,9081.370117,1.91,1.32E+11
Ecuador,SA,2010,9327.212891,1.83,1.38E+11
Ecuador,SA,2011,9985,1.75,1.5E+11
Ecuador,SA,2012,10398,1.67,1.58E+11
Ecuador,SA,2013,10760,1.61,1.66E+11
Ecuador,SA,2014,11036,1.55,1.73E+11
Ecuador,SA,2015,10905,1.51,1.73E+11
Ecuador,SA,2016,10527,1.48,1.69E+11
Ecuador,SA,2017,10637.27734,1.45,1.73E+11
Ecuador,SA,2018,10638.8252,1.43,1.76E+11
Egypt,AF,1960,1580,31.6,42417643520
Egypt,AF,1961,1643,30.62,45220061184
Egypt,AF,1962,1712,29.63,48232706048
Egypt,AF,1963,1785,28.64,51444887552
Egypt,AF,1964,1859,27.72,54901977088
Egypt,AF,1965,1934,26.89,58532794368
Egypt,AF,1966,1900,26.2,58874122240
Egypt,AF,1967,1835,25.65,58134978560
Egypt,AF,1968,1827,25.2,59081302016
Egypt,AF,1969,1914,24.84,63097380864
Egypt,AF,1970,1999,24.51,67114479616
Egypt,AF,1971,2045,24.15,69906251776
Egypt,AF,1972,2047,23.72,71250780160
Egypt,AF,1973,2063,23.17,73196093440
Egypt,AF,1974,2099,22.47,76018040832
Egypt,AF,1975,2265,21.61,83697410048
Egypt,AF,1976,2560,20.67,96606691328
Egypt,AF,1977,2817,19.67,1.09E+11
Egypt,AF,1978,2939,18.68,1.18E+11
Egypt,AF,1979,3076,17.72,1.27E+11
Egypt,AF,1980,3298,16.77,1.41E+11
Egypt,AF,1981,3309,15.82,1.46E+11
Egypt,AF,1982,3543,14.85,1.62E+11
Egypt,AF,1983,3701,13.86,1.74E+11
Egypt,AF,1984,3810,12.85,1.85E+11
Egypt,AF,1985,3939,11.86,1.97E+11
Egypt,AF,1986,3921,10.96,2.02E+11
Egypt,AF,1987,3929,10.19,2.07E+11
Egypt,AF,1988,4001,9.54,2.16E+11
Egypt,AF,1989,4030,9,2.23E+11
Egypt,AF,1990,4022,8.55,2.28E+11
Egypt,AF,1991,4180.132813,8.14,2.41E+11
Egypt,AF,1992,4338.953613,7.73,2.54E+11
Egypt,AF,1993,4542.632324,7.31,2.7E+11
Egypt,AF,1994,4746.588379,6.88,2.86E+11
Egypt,AF,1995,5001.066895,6.46,3.06E+11
Egypt,AF,1996,5293.100586,6.04,3.29E+11
Egypt,AF,1997,5594.597168,5.65,3.54E+11
Egypt,AF,1998,5884.801758,5.29,3.8E+11
Egypt,AF,1999,6211.015625,4.96,4.1E+11
Egypt,AF,2000,6593.531738,4.66,4.44E+11
Egypt,AF,2001,6914.937012,4.39,4.75E+11
Egypt,AF,2002,7142.686523,4.15,5.01E+11
Egypt,AF,2003,7365.802734,3.94,5.28E+11
Egypt,AF,2004,7661.859863,3.75,5.61E+11
Egypt,AF,2005,8021.883301,3.58,5.99E+11
Egypt,AF,2006,8509.614258,3.43,6.49E+11
Egypt,AF,2007,9130.597656,3.28,7.12E+11
Egypt,AF,2008,9698.016602,3.14,7.73E+11
Egypt,AF,2009,10159.00195,3,8.28E+11
Egypt,AF,2010,10719.29102,2.88,8.95E+11
Egypt,AF,2011,10737,2.75,9.19E+11
Egypt,AF,2012,10767,2.64,9.46E+11
Egypt,AF,2013,10775,2.53,9.71E+11
Egypt,AF,2014,11016,2.43,1.02E+12
Egypt,AF,2015,11159,2.34,1.06E+12
Egypt,AF,2016,11351,2.26,1.1E+12
Egypt,AF,2017,11619.68848,2.17,1.16E+12
Egypt,AF,2018,11957.21191,2.1,1.22E+12
El Salvador,NA,1960,2813,18.47,7261992960
El Salvador,NA,1961,2821,18.08,7517508096
El Salvador,NA,1962,3062,17.71,8413417472
El Salvador,NA,1963,3096,17.33,8780534784
El Salvador,NA,1964,3282,16.99,9596141568
El Salvador,NA,1965,3351,16.65,10112822272
El Salvador,NA,1966,3464,16.32,10836105216
El Salvador,NA,1967,3534,16,11425164288
El Salvador,NA,1968,3524,15.68,11795955712
El Salvador,NA,1969,3520,15.36,12211503104
El Salvador,NA,1970,3488,15.03,12570427392
El Salvador,NA,1971,3553,14.7,13182820352
El Salvador,NA,1972,3668,14.37,13906455552
El Salvador,NA,1973,3767,14,14612159488
El Salvador,NA,1974,3912,13.6,15542391808
El Salvador,NA,1975,4030,13.18,16413573120
El Salvador,NA,1976,4084,12.73,17058357248
El Salvador,NA,1977,4221,12.24,18087909376
El Salvador,NA,1978,4375,11.75,19247497216
El Salvador,NA,1979,4194,11.24,18922278912
El Salvador,NA,1980,3781,10.7,17280720896
El Salvador,NA,1981,3507,10.15,15850661888
El Salvador,NA,1982,3339,9.59,14958442496
El Salvador,NA,1983,3330,9.04,15073953792
El Salvador,NA,1984,3357,8.5,15421202432
El Salvador,NA,1985,3366,7.98,15722767360
El Salvador,NA,1986,3327,7.51,15830937600
El Salvador,NA,1987,3351,7.07,16252802048
El Salvador,NA,1988,3344,6.67,16515979264
El Salvador,NA,1989,3322,6.3,16692308992
El Salvador,NA,1990,3378,5.96,17260965888
El Salvador,NA,1991,3493.576172,5.63,18153449472
El Salvador,NA,1992,3750.51709,5.32,19825256448
El Salvador,NA,1993,4052.957764,5.02,21604952064
El Salvador,NA,1994,4316.397949,4.73,23258529792
El Salvador,NA,1995,4592.283691,4.45,25119266816
El Salvador,NA,1996,4671.338867,4.18,25931149312
El Salvador,NA,1997,4882.680176,3.93,27444885504
El Salvador,NA,1998,5077.89209,3.69,28907124736
El Salvador,NA,1999,5263.886719,3.47,30355224576
El Salvador,NA,2000,5403.714844,3.28,31478454272
El Salvador,NA,2001,5550.187012,3.1,32499939328
El Salvador,NA,2002,5751.060547,2.93,33751220224
El Salvador,NA,2003,5957.201172,2.77,35029540864
El Salvador,NA,2004,6145.97998,2.62,36185186304
El Salvador,NA,2005,6441.495605,2.48,38001442816
El Salvador,NA,2006,6782.230957,2.35,40054317056
El Salvador,NA,2007,7139.182129,2.23,42202460160
El Salvador,NA,2008,7312.655762,2.12,43393064960
El Salvador,NA,2009,7166.15918,2.02,42668179456
El Salvador,NA,2010,7351.114746,1.92,43862777856
El Salvador,NA,2011,7607,1.83,45520506880
El Salvador,NA,2012,7726,1.74,46608113664
El Salvador,NA,2013,7845,1.67,48017379328
El Salvador,NA,2014,7935,1.59,49026875392
El Salvador,NA,2015,8109,1.53,50319724544
El Salvador,NA,2016,8280,1.47,51736932352
El Salvador,NA,2017,8428.03125,1.42,53130547200
El Salvador,NA,2018,8598.198242,1.37,54756343808
Equatorial Guinea,AF,1982,2533,19.8,721905024
Equatorial Guinea,AF,1983,2534,19.41,760200000
Equatorial Guinea,AF,1984,2437,19.03,767654976
Equatorial Guinea,AF,1985,2662,18.7,865150016
Equatorial Guinea,AF,1986,2534,18.43,846355968
Equatorial Guinea,AF,1987,2579,18.23,882017984
Equatorial Guinea,AF,1988,2577,18.05,907104000
Equatorial Guinea,AF,1989,2479,17.91,894918976
Equatorial Guinea,AF,1990,2474,17.77,917854016
Equatorial Guinea,AF,1991,2427.880127,17.65,925022336
Equatorial Guinea,AF,1992,2690.633057,17.52,1054728192
Equatorial Guinea,AF,1993,2880.204102,17.39,1160722176
Equatorial Guinea,AF,1994,3081.152588,17.27,1275597184
Equatorial Guinea,AF,1995,3364.632568,17.13,1433333504
Equatorial Guinea,AF,1996,4426.337891,16.95,1938736000
Equatorial Guinea,AF,1997,8445.644531,16.71,3808985856
Equatorial Guinea,AF,1998,9712.226563,16.4,4506472960
Equatorial Guinea,AF,1999,11690.13477,16.04,5587884544
Equatorial Guinea,AF,2000,12914.85156,15.63,6341192192
Equatorial Guinea,AF,2001,21167.74219,15.21,10710877184
Equatorial Guinea,AF,2002,24845.04297,14.77,12944267264
Equatorial Guinea,AF,2003,27571.1582,14.33,14778141696
Equatorial Guinea,AF,2004,33419.88672,13.88,18414356480
Equatorial Guinea,AF,2005,35569.70703,13.43,20168024064
Equatorial Guinea,AF,2006,36615.70703,12.97,21346957312
Equatorial Guinea,AF,2007,41277.75391,12.49,24766652416
Equatorial Guinea,AF,2008,47562.32031,12.03,29298388992
Equatorial Guinea,AF,2009,47161.28516,11.58,29853093888
Equatorial Guinea,AF,2010,42037.89844,11.17,27366670336
Equatorial Guinea,AF,2011,43841,10.79,29285787648
Equatorial Guinea,AF,2012,46255,10.42,31730929664
Equatorial Guinea,AF,2013,43209,10.07,30419136512
Equatorial Guinea,AF,2014,41907,9.74,30256852992
Equatorial Guinea,AF,2015,37822,9.4,28026101760
Equatorial Guinea,AF,2016,33317,9.08,25287602176
Equatorial Guinea,AF,2017,31047.82813,8.77,24166326272
Equatorial Guinea,AF,2018,28528.95313,8.47,22750613504
Estonia,EU,1980,15044,2.25,22298157056
Estonia,EU,1981,15478,2.17,23113576448
Estonia,EU,1982,15927,2.09,23954892800
Estonia,EU,1983,16361,2.02,24781533184
Estonia,EU,1984,16660,1.95,25425293312
Estonia,EU,1985,16541,1.9,25443762176
Estonia,EU,1986,16866,1.86,26143514624
Estonia,EU,1987,16898,1.83,26398461952
Estonia,EU,1988,17661,1.8,27713411072
Estonia,EU,1989,18779,1.78,29500420096
Estonia,EU,1990,17247,1.77,27066095616
Estonia,EU,1991,15350.63477,1.75,23969413120
Estonia,EU,1992,13214.3877,1.73,20260763648
Estonia,EU,1993,12207.18457,1.69,18240808960
Estonia,EU,1994,12070.06055,1.64,17654292480
Estonia,EU,1995,12881.27832,1.56,18507421696
Estonia,EU,1996,13547.66113,1.47,19179796480
Estonia,EU,1997,15074.77539,1.38,21099665408
Estonia,EU,1998,15593.00488,1.28,21616367616
Estonia,EU,1999,15335.10645,1.19,21088651264
Estonia,EU,2000,16806.97461,1.09,22945026048
Estonia,EU,2001,17696.60938,1.01,24006164480
Estonia,EU,2002,18589.15039,0.92,25057701888
Estonia,EU,2003,19771.74219,0.85,26485059584
Estonia,EU,2004,20803.75781,0.78,27701385216
Estonia,EU,2005,22518.54102,0.71,29813616640
